,x,y,z,cluster
594,-3146.6245,1444.6864,-1138.3156,0
595,-2839.691,1583.3207,-1096.9508,0
596,-2730.636,1576.1414,-1044.2926,0
597,-2671.218,1481.7319,-1109.1384,0
598,-2683.7942,1538.2039,-1077.625,0
599,-2577.4578,1542.1497,-1113.8542,0
600,-3138.1162,1393.5802,-1113.1641,0
601,-2751.6072,1559.5958,-1179.0533,0
602,-2925.1382,1511.915,-1140.2098,0
603,-3051.0942,1430.635,-1113.13,0
604,-2895.2366,1489.5355,-1044.7617,0
605,-2838.9893,1440.2053,-1212.9415,0
606,-2941.503,1480.4332,-1186.1676,0
607,-3222.0596,1422.9823,-1051.3531,0
608,-3205.8926,1320.5011,-1094.3878,0
609,-2922.9348,1552.6915,-1121.682,0
610,-2983.781,1481.9966,-1053.7365,0
611,-2600.4043,1564.4214,-1068.2715,0
612,-2483.8943,1596.0507,-1065.3899,0
613,-2473.935,1563.7412,-1190.3563,0
614,-2533.9644,1611.6472,-1122.2249,0
615,-2981.4712,1426.9768,-1208.1368,0
616,-3723.813,1284.6833,-1119.5656,0
617,-1904.497,1786.702,-1109.7548,0
618,-2296.1233,1673.6708,-1139.5272,0
619,-3348.4885,1343.9725,-1163.3727,0
620,-3361.5073,1363.5509,-1082.662,0
621,-2816.8896,1490.9785,-1028.476,0
622,-2629.8435,1478.2343,-1103.4227,0
623,-2993.1782,1472.3203,-1007.55927,0
624,-2780.0134,1585.996,-1004.58936,0
625,-3294.8413,1415.5541,-1160.717,0
626,-2638.0657,1541.5641,-1105.2742,0
627,-2384.0593,1684.2375,-1102.2477,0
628,-2965.2324,1511.0823,-1075.4525,0
629,-3125.551,1397.3766,-1147.3862,0
630,-2722.414,1599.0647,-1152.8429,0
631,-3051.293,1425.8267,-1190.6796,0
632,-3052.1165,1434.7205,-1063.5476,0
633,-3151.2268,1449.7277,-1069.1594,0
634,-2961.4573,1436.506,-1169.9429,0
635,-2806.3845,1603.828,-1085.193,0
636,-2778.413,1516.251,-1206.9093,0
637,-3062.9631,1396.9268,-1050.173,0
638,-3005.7363,1386.8573,-1216.6722,0
639,-3116.029,1340.3424,-1166.608,0
640,-2548.5613,1627.4918,-1156.0898,0
641,-3437.3665,1368.5112,-1109.4457,0
642,-3071.6313,1400.623,-1101.9429,0
643,-2760.4429,1487.0366,-1126.2876,0
644,-2607.6917,1568.2219,-1095.7617,0
645,-2943.8933,1479.5074,-1074.949,0
646,-3312.9644,1404.444,-1098.6544,0
647,-2671.895,1611.0242,-1065.4271,0
648,-2623.6577,1584.9375,-1165.0264,0
649,-2990.4446,1414.6116,-1163.4625,0
650,-2231.2104,1670.8021,-1111.344,0
651,-3006.637,1469.4058,-1093.1646,0
652,-2802.1174,1448.4628,-1234.3079,0
653,-2336.3574,1608.9133,-1174.5894,0
654,-2514.4834,1583.72,-1206.3215,0
655,-2848.1748,1504.184,-1187.2334,0
656,-2676.6746,1554.9381,-1181.1255,0
657,-2753.5474,1486.9667,-1198.5039,0
658,-3334.5598,1380.3641,-1033.2063,0
659,-2339.5715,1642.1421,-1158.4174,0
660,-3202.555,1415.6584,-1127.7576,0
661,-2825.1038,1526.7118,-1154.4126,0
662,-3347.864,1327.6339,-1113.8046,0
663,-2788.7468,1474.8856,-1059.9093,0
664,-2410.8342,1642.0177,-1100.742,0
665,-2928.0435,1434.2589,-1174.2407,0
666,-3186.0193,1433.7744,-1170.9684,0
667,-2885.689,1415.3397,-1087.1144,0
668,-3164.671,1367.5692,-1117.1808,0
669,-2541.5425,1631.8931,-1082.9943,0
670,-2468.1382,1542.7264,-1108.2767,0
671,-3417.4624,1306.492,-1080.5396,0
672,-3638.1904,1287.8608,-1078.2487,0
673,-2768.7285,1590.8318,-1150.055,0
674,-2125.875,1726.7356,-1073.6901,0
675,-3410.2795,1356.7672,-1090.1139,0
676,-2666.271,1630.0007,-1119.0369,0
677,-2694.1873,1575.2268,-1188.7427,0
678,-2767.1184,1464.5687,-1181.6941,0
679,-2678.9219,1434.337,-1184.7028,0
680,-2448.5732,1519.2014,-1221.5587,0
681,-2950.21,1351.802,-1157.4425,0
682,-2836.526,1517.9509,-1129.2881,0
683,-2434.8574,1490.7069,-1206.6227,0
684,-2143.3916,1591.1831,-1196.0315,0
685,-2705.1077,1466.2646,-1123.506,0
686,-2939.2197,1428.8013,-1144.7743,0
687,-2718.7708,1464.0309,-1189.7556,0
688,-2216.3457,1518.3331,-1228.1876,0
689,-3245.9937,1326.6973,-1102.0007,0
690,-3258.553,1348.6522,-1142.0632,0
691,-2931.1929,1393.7434,-1199.1013,0
692,-2714.1755,1497.2644,-1205.0214,0
693,-3186.4988,1337.9786,-1127.0166,0
694,-3324.8442,1351.1199,-1102.299,0
695,-3113.9604,1422.9012,-1015.6685,0
696,-2968.3467,1439.1062,-1030.767,0
697,-2602.8176,1584.5957,-1199.9688,0
698,-3634.5295,1308.4171,-1020.2458,0
699,-2658.9941,1578.7764,-1096.1342,0
700,-2147.4463,1708.1285,-1097.3562,0
701,-3122.9314,1347.4437,-1111.7268,0
702,-3138.4468,1491.1318,-1024.0631,0
703,-2513.722,1613.0571,-1052.6782,0
704,-2638.272,1536.6471,-1052.0667,0
705,-2898.5828,1480.7135,-1206.9214,0
706,-2739.254,1555.1168,-1110.4551,0
707,-2814.1377,1483.9633,-1089.0936,0
708,-2945.5632,1389.1057,-1142.931,0
709,-3143.8965,1382.3398,-1163.4467,0
710,-2953.8762,1399.1698,-1100.2738,0
711,-2907.6145,1463.0864,-1099.5477,0
712,-2780.5088,1503.7576,-1030.6473,0
713,-2908.4336,1374.5292,-1198.163,0
714,-2693.4617,1483.6226,-1159.8268,0
715,-2934.924,1468.1604,-1028.3455,0
716,-2687.3389,1587.5757,-1014.55524,0
717,-2620.8389,1590.3793,-1037.6519,0
718,-2862.232,1480.0997,-1238.353,0
719,-3434.9626,1343.3334,-1083.5138,0
720,-2949.272,1490.6731,-1147.7244,0
721,-2792.9707,1604.5773,-1044.6002,0
722,-2593.6646,1482.9841,-1178.7006,0
723,-3026.0442,1351.712,-1132.6981,0
724,-3668.563,1262.1984,-1069.3481,0
725,-2736.8208,1586.56,-999.19165,0
726,-2514.2273,1655.3776,-1064.2091,0
727,-3123.5686,1351.876,-1084.4524,0
728,-2485.7595,1612.2448,-1124.7661,0
729,-2653.581,1512.5502,-1084.7769,0
730,-2642.219,1567.9218,-1067.1052,0
731,-2414.396,1566.376,-1132.3059,0
732,-2771.4202,1442.2466,-1211.9586,0
733,-2145.5486,1643.8121,-1191.3457,0
734,-3795.5437,1185.4539,-1130.5354,0
735,-2359.1377,1590.5352,-1166.0042,0
736,-2849.7417,1426.5802,-1128.7577,0
737,-3417.231,1294.0922,-1144.5686,0
738,-2522.6567,1574.8218,-1064.5162,0
739,-2394.066,1615.3575,-1140.727,0
740,-2571.0386,1539.3727,-1210.5535,0
741,-3308.2937,1298.2874,-1148.5469,0
742,-3090.6353,1391.5526,-1123.1447,0
743,-2292.399,1641.4388,-1113.8967,0
744,-3166.049,1398.3652,-1178.7826,0
745,-2587.0486,1527.2872,-1187.9558,0
746,-3506.8965,1297.8757,-1058.419,0
747,-2607.2942,1614.7714,-1153.5427,0
748,-2342.2493,1591.5118,-1116.7529,0
749,-3692.9668,1293.5924,-1113.355,0
750,-2975.425,1523.6173,-1029.2787,0
751,-2421.7158,1641.5422,-1148.8923,0
752,-2634.286,1493.3563,-1136.5685,0
753,-2724.1008,1478.6064,-1049.7943,0
754,-2731.9707,1590.0312,-1120.0626,0
755,-2911.6404,1456.631,-1061.6317,0
756,-2412.3135,1507.0359,-1176.0625,0
757,-2753.621,1553.2072,-1137.3783,0
758,-2714.4282,1533.8616,-1174.3995,0
759,-2661.9521,1600.2876,-1180.461,0
760,-2444.1248,1558.4603,-1156.2032,0
761,-2794.2412,1571.7446,-1094.2106,0
762,-3054.84,1384.0582,-1205.3937,0
763,-2735.5208,1472.2527,-1107.177,0
764,-2909.8982,1459.4364,-1014.30896,0
765,-2539.046,1567.426,-1124.2666,0
766,-2785.968,1465.6615,-1136.16,0
767,-3317.9126,1303.3373,-1078.9419,0
768,-3155.0193,1345.4521,-1160.3354,0
769,-2348.4917,1660.9828,-1095.3588,0
770,-2980.5645,1352.9308,-1200.4703,0
771,-3207.6577,1380.8392,-1110.0538,0
772,-3335.0684,1306.7107,-1132.0842,0
773,-2821.4724,1573.3036,-1074.9736,0
774,-2042.6301,1643.5789,-1168.0018,0
775,-3468.2776,1314.1188,-1075.8447,0
776,-3602.7637,1371.463,-1003.2091,0
777,-2920.272,1420.042,-1046.3347,0
778,-2275.4458,1672.6599,-1091.6136,0
779,-2751.2805,1448.3658,-1070.7362,0
780,-2537.0103,1559.964,-1174.676,0
781,-2525.4036,1583.8942,-1156.818,0
782,-2977.422,1381.1089,-1184.777,0
783,-3220.5137,1365.9261,-1150.0333,0
784,-2808.5176,1573.291,-1046.7212,0
785,-2439.9458,1528.4688,-1173.2499,0
786,-2842.6692,1490.61,-1069.2415,0
787,-3219.0894,1389.9923,-1177.2963,0
788,-3029.9775,1387.5458,-1044.4192,0
789,-3022.6028,1422.414,-1206.1522,0
790,-3046.3042,1354.5013,-1094.3126,0
791,-3080.0654,1378.3455,-1158.9817,0
792,-2400.7676,1574.5427,-1161.2448,0
793,-3085.5005,1355.2823,-1106.1619,0
794,-3002.484,1359.975,-1160.5042,0
795,-2504.5417,1537.0577,-1215.9762,0
796,-2560.0374,1516.1091,-1150.3165,0
797,-3201.494,1349.2852,-1100.2075,0
798,-2956.0203,1451.4537,-1070.0566,0
799,-2992.9817,1411.9536,-1103.4366,0
800,-2601.3706,1517.1395,-1161.3652,0
801,-3580.4214,1305.2224,-1062.0508,0
802,-3792.495,1268.5981,-1038.652,0
803,-2927.4583,1537.3331,-999.5261,0
804,-2483.1497,1666.2216,-1059.2081,0
805,-2953.1685,1492.3551,-997.2613,0
806,-2674.9678,1525.04,-1112.853,0
807,-2371.6687,1645.2526,-1110.4739,0
808,-2699.203,1511.102,-1168.5411,0
809,-2489.9773,1502.1901,-1178.4425,0
810,-2632.613,1523.5027,-1181.9073,0
811,-2653.897,1551.0491,-1129.0142,0
812,-3277.732,1355.7108,-1186.7092,0
813,-2671.2542,1511.9026,-1182.755,0
814,-2737.6707,1375.229,-1221.5769,0
815,-2622.869,1535.1475,-1213.0023,0
816,-2793.3586,1391.2554,-1142.8926,0
817,-2480.2615,1537.5449,-1171.9836,0
818,-2579.1208,1437.4264,-1152.1409,0
819,-3531.9255,1234.2535,-1132.0654,0
820,-2863.0845,1442.8533,-1169.0878,0
821,-3007.4429,1308.7737,-1185.9298,0
822,-2679.1138,1407.7402,-1166.8796,0
823,-2972.1763,1414.6301,-1138.5226,0
824,-3328.968,1412.5394,-982.6474,0
825,-2682.1948,1570.4109,-1121.7762,0
826,-2916.1038,1329.6973,-1140.8284,0
827,-3234.623,1367.7146,-1108.9877,0
828,-3533.3772,1310.641,-1097.9147,0
829,-2672.607,1499.4001,-1142.128,0
830,-2291.7725,1707.0938,-1077.9012,0
831,-3246.4976,1337.1777,-1056.9187,0
832,-2360.8804,1572.989,-1196.6259,0
833,-2209.8496,1630.2695,-1154.4122,0
834,-2973.3345,1393.8801,-1211.1042,0
835,-1974.8536,1689.0726,-1171.8044,0
836,-2415.0793,1470.0786,-1196.439,0
837,-2424.71,1531.2833,-1141.9478,0
838,-2464.1765,1521.8239,-1143.7433,0
839,-2559.5757,1418.808,-1229.0968,0
840,-2698.3164,1358.4497,-1205.5905,0
841,-2295.3171,1525.2142,-1202.5769,0
842,-2317.9792,1546.6469,-1154.3102,0
843,-2624.116,1485.2236,-1217.4482,0
844,-2659.164,1482.4355,-1173.3771,0
845,-2370.0354,1539.8275,-1144.3567,0
846,-3004.9653,1332.7057,-1151.4042,0
847,-2486.9832,1560.8384,-1129.4095,0
848,-2721.1316,1418.9988,-1153.8953,0
849,-3161.474,1321.6344,-1116.6757,0
850,-2651.6956,1562.9753,-1024.8743,0
851,-1900.4766,1707.441,-1155.8386,0
852,-2522.8176,1531.6222,-1084.001,0
853,-3841.1418,1163.1068,-1108.664,0
854,-2728.272,1512.7797,-1131.3651,0
855,-2382.166,1670.4564,-1073.3295,0
856,-2024.3215,1670.3254,-1152.0851,0
857,-3274.7512,1310.4829,-1077.9637,0
858,-2912.5334,1425.5278,-1121.7458,0
859,-2157.7742,1652.19,-1146.3135,0
860,-2265.1648,1627.654,-1160.4191,0
861,-2714.1565,1557.0844,-1144.9894,0
862,-2671.1812,1452.7766,-1230.258,0
863,-2310.6719,1625.7701,-1152.38,0
864,-2582.1396,1473.8801,-1222.8171,0
865,-2809.2812,1419.9866,-1232.6067,0
866,-2330.6162,1564.0,-1132.6573,0
867,-2833.6836,1472.8851,-1209.075,0
868,-2486.2993,1478.7762,-1116.8789,0
869,-2179.2954,1613.8488,-1179.2458,0
870,-2517.1738,1493.7467,-1148.3146,0
871,-2779.4875,1351.329,-1152.0868,0
872,-2594.688,1463.5695,-1120.7728,0
873,-2887.1003,1403.7285,-1127.7247,0
874,-2546.323,1478.2954,-1116.9742,0
875,-3516.0457,1237.7023,-1133.2173,0
876,-2964.53,1406.8713,-1063.1113,0
877,-2592.9417,1479.2704,-1146.6333,0
878,-2258.6672,1579.928,-1168.3353,0
879,-3202.7007,1280.6299,-1166.148,0
880,-3380.961,1345.4984,-1022.55206,0
881,-2349.9153,1681.4503,-1070.689,0
882,-2439.3003,1587.4861,-1086.0231,0
883,-3194.9353,1282.9213,-1132.1249,0
884,-2622.9595,1539.9542,-1134.0825,0
885,-2718.8147,1476.5282,-1244.2479,0
886,-3113.9614,1387.8838,-1179.9249,0
887,-2920.1028,1462.4926,-1146.624,0
888,-2402.051,1603.8434,-1188.2037,0
889,-2246.9387,1620.6074,-1137.4407,0
890,-2863.48,1415.443,-1192.3658,0
891,-2406.6497,1552.0767,-1185.7809,0
892,-2970.1865,1363.05,-1094.329,0
893,-3553.3916,1268.9094,-1110.138,0
894,-2774.6167,1394.7253,-1166.7993,0
895,-2676.9517,1455.4186,-1148.931,0
896,-2650.3684,1411.6656,-1193.8632,0
897,-3353.3296,1274.9362,-1134.5845,0
898,-3051.529,1383.9388,-1132.9147,0
899,-2200.0674,1586.2406,-1161.9801,0
900,-3135.7283,1421.3079,-1108.3573,0
901,-2788.877,1404.544,-1095.9923,0
902,-2751.8557,1429.0662,-1174.9583,0
903,-2547.9133,1594.178,-1034.9691,0
904,-2367.0598,1572.0621,-1111.569,0
905,-3385.217,1329.9977,-1085.5541,0
906,-3212.375,1405.2903,-1009.0782,0
907,-2749.807,1529.8804,-1057.0315,0
908,-2179.8765,1720.5627,-1081.3636,0
909,-3116.0168,1361.0581,-1057.7999,0
910,-2486.2935,1480.5275,-1203.1123,0
911,-2516.508,1491.1561,-1211.9358,0
912,-2509.9668,1453.2227,-1208.2455,0
913,-2540.127,1462.3406,-1207.7566,0
914,-2735.218,1418.99,-1211.6636,0
915,-2685.1619,1539.3232,-1148.5201,0
916,-2115.832,1613.0543,-1179.8751,0
917,-2554.7402,1483.4469,-1173.3503,0
918,-2929.057,1369.7438,-1109.1234,0
919,-2834.2517,1461.4037,-1152.4645,0
920,-3022.8967,1353.8467,-1058.7192,0
921,-3008.726,1350.5785,-1204.1963,0
922,-2576.0723,1504.1737,-1091.6245,0
923,-2815.7754,1374.5798,-1125.5895,0
924,-2507.4636,1580.8506,-1091.5272,0
925,-2889.554,1403.5929,-1169.5966,0
926,-2565.7334,1543.1263,-1144.9735,0
927,-3018.9934,1378.9907,-1101.7393,0
928,-3168.233,1314.8323,-1146.2395,0
929,-2655.871,1590.355,-1011.64764,0
930,-2721.4346,1458.803,-1070.8705,0
931,-3101.0022,1402.811,-1049.049,0
932,-3379.3135,1321.9757,-1038.2451,0
933,-2401.975,1654.9738,-1058.7911,0
934,-2480.3828,1529.0924,-1078.6229,0
935,-3621.9866,1246.5469,-1099.5474,0
936,-1842.6486,1656.4807,-1207.6405,0
937,-2090.3435,1535.6686,-1238.5718,0
938,-1880.1366,1682.6256,-1190.3932,0
939,-2347.0269,1505.9054,-1194.8274,0
940,-3044.0962,1235.2867,-1217.894,0
941,-2337.1406,1538.2422,-1195.2812,0
942,-2836.2656,1393.9728,-1171.528,0
943,-2239.0352,1512.9888,-1202.62,0
944,-2105.9949,1511.7664,-1200.7256,0
945,-2754.465,1340.1371,-1195.3677,0
946,-3236.4185,1294.7108,-1109.0198,0
947,-2388.847,1484.3053,-1206.2942,0
948,-2518.867,1531.0656,-1162.7579,0
949,-2723.574,1387.1295,-1115.7146,0
950,-2385.6653,1608.3868,-1128.4817,0
951,-2791.7727,1367.3142,-1190.3385,0
952,-2787.975,1434.9279,-1155.2909,0
953,-2998.6528,1383.4352,-1076.0863,0
954,-2617.5774,1454.2133,-1174.9124,0
955,-2988.4124,1422.5488,-1061.0159,0
956,-2374.177,1499.1858,-1155.8518,0
957,-2635.1572,1461.9669,-1134.2437,0
958,-3350.0085,1335.296,-1039.9994,0
959,-2590.2725,1617.9506,-1033.6062,0
960,-2785.1443,1430.7856,-1055.0961,0
961,-3071.33,1331.5807,-1133.645,0
962,-2741.9463,1460.7339,-1232.9393,0
963,-2402.2708,1589.763,-1216.7617,0
964,-2601.9795,1557.5795,-1148.6007,0
965,-2638.7673,1449.8148,-1209.6752,0
966,-2810.8843,1467.4667,-1175.6838,0
967,-2499.6272,1591.3959,-1156.412,0
968,-2957.7646,1333.1667,-1200.6982,0
969,-2879.3052,1443.9404,-1119.818,0
970,-2815.6882,1411.6715,-1134.7542,0
971,-3006.3645,1392.7664,-1140.3461,0
972,-2659.2856,1422.9646,-1126.7568,0
973,-2499.9187,1515.8865,-1143.7521,0
974,-2728.0386,1400.8992,-1158.8916,0
975,-2906.9548,1324.1627,-1213.2788,0
976,-3036.092,1364.3456,-1175.8428,0
977,-2870.191,1397.1307,-1216.6708,0
978,-2762.6814,1426.6608,-1132.8739,0
979,-2165.8518,1595.3843,-1158.0446,0
980,-2854.614,1385.0078,-1139.411,0
981,-3169.7793,1415.4493,-1091.3037,0
982,-2936.823,1430.8033,-1096.9712,0
983,-2892.731,1373.9283,-1091.6643,0
984,-3764.9287,1258.6295,-1038.7468,0
985,-2689.974,1551.3782,-1040.8578,0
986,-2176.17,1689.843,-1087.8589,0
987,-2871.184,1373.5355,-1114.9966,0
988,-1944.8833,1704.1443,-1173.4187,0
989,-2124.4583,1633.4586,-1153.6907,0
990,-2387.5461,1538.0834,-1205.6478,0
991,-2536.6577,1520.3413,-1187.5178,0
992,-2313.4358,1589.946,-1174.1555,0
993,-2802.2583,1425.2917,-1193.4481,0
994,-3077.2507,1337.404,-1184.4484,0
995,-2717.987,1428.1875,-1187.0088,0
996,-2342.45,1543.3712,-1113.151,0
997,-3022.9417,1305.5305,-1116.7449,0
998,-2985.33,1352.606,-1126.369,0
999,-2919.1516,1373.6544,-1168.4913,0
1000,-2231.6873,1543.4818,-1198.8899,0
1001,-3036.5671,1325.2155,-1155.1733,0
1002,-3163.7957,1327.858,-1086.0353,0
1003,-2891.1958,1348.5193,-1159.0051,0
1004,-2528.3333,1527.0198,-1126.8223,0
1005,-3084.6213,1346.2297,-1068.9125,0
1006,-2719.1438,1537.9436,-1017.0203,0
1007,-2312.896,1610.7922,-1093.455,0
1008,-2461.4377,1573.7893,-1112.6616,0
1009,-3340.694,1363.5781,-997.7733,0
1010,-3334.7302,1369.7745,-1069.7177,0
1011,-2742.2712,1511.253,-1010.1359,0
1012,-2411.443,1592.2264,-1081.1676,0
1013,-3236.695,1372.9231,-1011.4418,0
1014,-2445.705,1467.0531,-1234.3341,0
1015,-2105.7156,1512.4445,-1248.8297,0
1016,-2335.8523,1511.0087,-1225.2556,0
1017,-2442.5469,1491.6693,-1169.9047,0
1018,-2693.1184,1376.0428,-1161.6172,0
1019,-2472.2495,1414.3934,-1226.5535,0
1020,-2581.6326,1401.7234,-1208.8822,0
1021,-2953.3452,1320.5929,-1160.3341,0
1022,-2670.9998,1349.8999,-1206.6411,0
1023,-2533.822,1440.8878,-1156.2351,0
1024,-2675.881,1380.8706,-1214.3037,0
1025,-2608.756,1415.0786,-1190.7029,0
1026,-2863.985,1363.7006,-1176.695,0
1027,-2382.4717,1510.8866,-1131.2944,0
1028,-3307.9543,1254.5419,-1143.3379,0
1029,-2618.268,1426.132,-1136.2312,0
1030,-2860.9707,1338.3829,-1191.8364,0
1031,-2894.125,1350.2611,-1121.9172,0
1032,-2647.2268,1451.2638,-1098.5397,0
1033,-2848.57,1344.1573,-1150.327,0
1034,-3112.4717,1316.1791,-1137.3237,0
1035,-2855.7773,1382.3182,-1091.4575,0
1036,-3091.7869,1291.1189,-1149.0448,0
1037,-2930.4014,1376.2451,-1058.9747,0
1038,-3415.0261,1266.3618,-1069.4786,0
1039,-3439.9753,1274.7147,-1061.7697,0
1040,-1051.9541,2091.9893,-985.1189,16
1041,-174.04126,2306.5583,-1084.4824,16
1042,-852.25085,2053.0833,-1096.2136,16
1043,-940.5182,2096.711,-1137.6732,16
1044,-1366.4734,2018.9751,-1080.1914,16
1045,-121.695435,2274.2583,-1167.776,16
1046,-597.1052,2096.155,-1106.0492,16
1047,-742.54224,2116.2656,-1118.4592,16
1048,-677.36194,2019.4457,-1255.4028,16
1049,-845.319,2106.756,-1134.0422,16
1050,-326.87088,2197.7512,-1191.0432,16
1051,733.3759,2356.3809,-1260.7391,16
1052,-1338.7484,1932.9681,-1130.3513,16
1053,-11.287434,2243.132,-1221.3295,16
1054,-776.3147,2118.5842,-1098.4948,16
1055,-882.4831,2084.202,-1119.0643,16
1056,-569.08984,2045.1421,-1126.2527,16
1057,671.8348,2401.0308,-1213.5659,16
1058,21.977797,2305.6292,-1183.7954,16
1059,-489.46564,2193.826,-1150.2566,16
1060,-525.4509,2180.8022,-1189.9304,16
1061,-1315.8633,1968.5972,-1122.239,16
1062,-1305.063,1958.945,-1155.7263,16
1063,-1066.5364,2044.7477,-1091.5132,16
1064,-142.95836,2201.0305,-1206.6036,16
1065,-298.77332,2226.0264,-1210.9866,16
1066,-1463.8766,2046.9767,-960.18414,16
1067,-1752.1559,1988.3335,-970.5528,16
1068,-767.21094,2187.7993,-1048.3533,16
1069,-1019.6571,1934.8616,-1190.7329,16
1070,-1276.9666,1943.2036,-1160.0242,16
1071,-766.22144,2053.914,-1174.7106,16
1072,-794.0498,2029.8137,-1125.7201,16
1073,-723.99286,2046.1523,-1097.5035,16
1074,-542.6104,2120.2786,-1117.9908,16
1075,-769.2725,2052.1118,-1109.1863,16
1076,-808.6443,2013.6625,-1221.2062,16
1077,-543.1386,2144.0002,-1166.9617,16
1078,-809.07965,2103.5696,-1096.5616,16
1079,-644.85504,2125.415,-1157.8535,16
1080,-696.42206,2106.5408,-1097.2092,16
1081,-929.2065,2017.7212,-1174.6392,16
1082,-555.7811,2038.2661,-1168.1436,16
1083,-1166.0421,2020.6724,-1146.684,16
1084,-1011.65765,2031.5818,-1173.1482,16
1085,-866.4723,2097.9412,-1172.7114,16
1086,168.27333,2220.289,-1200.8835,16
1087,-1219.698,1965.3763,-1174.3048,16
1088,-1094.5472,2019.5256,-1148.074,16
1089,-347.4358,2221.8948,-1184.1838,16
1090,283.59525,2223.141,-1230.6729,16
1091,-803.1774,2151.089,-1127.8381,16
1092,-560.73926,2291.8247,-953.6474,16
1093,-1429.168,1990.6656,-1084.6088,16
1094,-890.20245,2111.4666,-1067.7435,16
1095,-1012.8583,2003.074,-1130.9658,16
1096,-360.5556,2090.8503,-1146.5792,16
1097,-1378.446,2003.8474,-1103.8282,16
1098,-814.33685,2070.1863,-1106.1099,16
1099,-539.8086,2070.6448,-1128.4171,16
1100,-330.42242,2165.4531,-1274.1499,16
1101,-314.4615,2235.6377,-1149.3684,16
1102,-518.8879,2038.9377,-1205.065,16
1103,-724.8814,2087.6252,-1167.9121,16
1104,-485.56305,2053.6174,-1122.0742,16
1105,-792.2535,2045.7815,-1253.1567,16
1106,-257.83557,2201.6206,-1150.044,16
1107,237.79749,2223.194,-1188.0325,16
1108,-884.6784,1975.5487,-1177.3251,16
1109,-875.7203,2062.628,-1155.8171,16
1110,-576.523,2080.6743,-1241.9386,16
1111,-634.4142,2142.813,-1206.0094,16
1112,-188.3866,2187.3362,-1272.6781,16
1113,-513.61414,2066.32,-1186.272,16
1114,-873.3059,2116.3218,-1122.6519,16
1115,-366.825,2196.6794,-1207.6829,16
1116,653.3133,2326.0757,-1305.0157,16
1117,-617.75055,2108.5183,-1204.1849,16
1118,-778.6033,2146.1577,-1035.7755,16
1119,-1218.1952,2019.9877,-1096.816,16
1120,-318.1087,2099.3645,-1145.7048,16
1121,-438.5838,2136.495,-1223.1312,16
1122,-568.71606,2107.6135,-1209.4535,16
1123,-814.35364,1965.1866,-1182.7233,16
1124,-138.57095,2060.832,-1183.7462,16
1125,-749.68176,2084.943,-1122.8112,16
1126,-766.82574,2017.07,-1171.4155,16
1127,-1187.102,2034.4183,-1119.5387,16
1128,-176.04573,2082.232,-1233.759,16
1129,-584.5825,2140.64,-1236.8368,16
1130,-126.10374,2271.937,-1112.276,16
1131,-779.6476,1995.6648,-1202.0114,16
1132,-644.65436,2059.2463,-1125.0458,16
1133,338.26715,2256.7395,-1189.6189,16
1134,-209.20074,2097.4436,-1143.1389,16
1135,-860.8469,2029.4377,-1182.265,16
1136,-784.8764,2070.101,-1209.4391,16
1137,25.835064,2288.3542,-1231.3853,16
1138,-429.86447,2190.6519,-1216.4839,16
1139,-940.68506,1963.6033,-1183.5244,16
1140,-1197.6328,2005.0719,-1142.0565,16
1141,-524.1374,2203.3242,-1123.3677,16
1142,-1.5369148,2220.51,-1293.2197,16
1143,-381.8374,2155.1897,-1271.9625,16
1144,-731.0634,2172.5173,-1039.5781,16
1145,-836.2091,2060.297,-1174.1725,16
1146,-1129.2045,2046.5499,-1073.4926,16
1147,-285.74817,2178.5417,-1129.6222,16
1148,-502.56863,2131.1333,-1127.4393,16
1149,-156.14374,2235.626,-1181.6301,16
1150,-498.8156,2016.2108,-1159.7211,16
1151,-109.58298,2158.4446,-1155.7942,16
1152,-418.11584,2029.132,-1180.0182,16
1153,-1339.3613,1972.2959,-1096.1962,16
1154,-800.7071,2039.8761,-1192.793,16
1155,-774.11035,2128.8433,-1166.1614,16
1156,-633.31104,2118.455,-1099.6885,16
1157,-910.18396,2037.7274,-1192.995,16
1158,-391.48953,2116.2954,-1165.5145,16
1159,-285.1783,2229.0586,-1141.5823,16
1160,-211.90848,2095.5847,-1197.1584,16
1161,-714.52545,2148.209,-1134.7483,16
1162,-677.8805,2142.0034,-1152.3915,16
1163,-618.5883,2025.8566,-1212.5901,16
1164,-114.53524,2134.3977,-1253.7424,16
1165,-650.97174,1985.9259,-1256.0283,16
1166,-408.7471,2162.734,-1242.9619,16
